text_a,text_b,label
Chocolate Truffle Workshops. Immersive Chocolate Truffle Workshops experience. Learn traditional techniques and modern styles.,Brass Carving Basics. Discover Brass Carving Basics with our expert instructors. Perfect for beginners.,0.0
Devanagari Calligraphy. Master the art of Devanagari Calligraphy. A hands-on creative session in Kathmandu.,Belgian Waffle Making. Master the art of Belgian Waffle Making. A hands-on creative session in Kathmandu.,0.0
Newari Wood Carving. Discover Newari Wood Carving with our expert instructors. Perfect for beginners.,Brass Carving Basics. Immersive Brass Carving Basics experience. Learn traditional techniques and modern styles.,1.0
Pencil Sketching Kathmandu. Join our Pencil Sketching Kathmandu workshop. All materials provided for a fun afternoon.,Devanagari Calligraphy. Immersive Devanagari Calligraphy experience. Learn traditional techniques and modern styles.,1.0
Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,Charcoal Life Drawing. Join our Charcoal Life Drawing workshop. All materials provided for a fun afternoon.,0.0
Mithila Painting Studio. Discover Mithila Painting Studio with our expert instructors. Perfect for beginners.,Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,0.0
Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,Brass Carving Basics. Immersive Brass Carving Basics experience. Learn traditional techniques and modern styles.,0.0
Sound Bath Experience. Master the art of Sound Bath Experience. A hands-on creative session in Kathmandu.,Devanagari Calligraphy. Master the art of Devanagari Calligraphy. A hands-on creative session in Kathmandu.,0.0
Macaron Artistry. Immersive Macaron Artistry experience. Learn traditional techniques and modern styles.,Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,0.0
Acrylic Pour Art. Join our Acrylic Pour Art workshop. All materials provided for a fun afternoon.,Sourdough Bread Making. Discover Sourdough Bread Making with our expert instructors. Perfect for beginners.,0.0
Devanagari Calligraphy. Join our Devanagari Calligraphy workshop. All materials provided for a fun afternoon.,Acrylic Pour Art. Join our Acrylic Pour Art workshop. All materials provided for a fun afternoon.,1.0
Strawberry Shortcake Basics. Master the art of Strawberry Shortcake Basics. A hands-on creative session in Kathmandu.,Classic Croissant Masterclass. Master the art of Classic Croissant Masterclass. A hands-on creative session in Kathmandu.,1.0
Classic Croissant Masterclass. Join our Classic Croissant Masterclass workshop. All materials provided for a fun afternoon.,Double Chocolate Brownies. Immersive Double Chocolate Brownies experience. Learn traditional techniques and modern styles.,1.0
Himalayan Herbal Tea Science. Immersive Himalayan Herbal Tea Science experience. Learn traditional techniques and modern styles.,Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,0.0
Forest Bathing (Shivapuri). Master the art of Forest Bathing (Shivapuri). A hands-on creative session in Kathmandu.,Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,0.0
Strawberry Shortcake Basics. Master the art of Strawberry Shortcake Basics. A hands-on creative session in Kathmandu.,Aromatherapy Blending. Master the art of Aromatherapy Blending. A hands-on creative session in Kathmandu.,0.0
Brass Carving Basics. Join our Brass Carving Basics workshop. All materials provided for a fun afternoon.,Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,0.0
Artisan Donut Glazing. Discover Artisan Donut Glazing with our expert instructors. Perfect for beginners.,Strawberry Shortcake Basics. Join our Strawberry Shortcake Basics workshop. All materials provided for a fun afternoon.,1.0
Cupcake Decoration. Master the art of Cupcake Decoration. A hands-on creative session in Kathmandu.,Acrylic Pour Art. Master the art of Acrylic Pour Art. A hands-on creative session in Kathmandu.,0.0
Himalayan Herbal Tea Science. Join our Himalayan Herbal Tea Science workshop. All materials provided for a fun afternoon.,Vipassana Meditation. Join our Vipassana Meditation workshop. All materials provided for a fun afternoon.,1.0
Vipassana Meditation. Join our Vipassana Meditation workshop. All materials provided for a fun afternoon.,Himalayan Herbal Tea Science. Discover Himalayan Herbal Tea Science with our expert instructors. Perfect for beginners.,1.0
Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,Devanagari Calligraphy. Join our Devanagari Calligraphy workshop. All materials provided for a fun afternoon.,0.0
Artisan Donut Glazing. Join our Artisan Donut Glazing workshop. All materials provided for a fun afternoon.,Himalayan Herbal Tea Science. Discover Himalayan Herbal Tea Science with our expert instructors. Perfect for beginners.,0.0
Aromatherapy Blending. Immersive Aromatherapy Blending experience. Learn traditional techniques and modern styles.,Himalayan Herbal Tea Science. Join our Himalayan Herbal Tea Science workshop. All materials provided for a fun afternoon.,1.0
New York Cheesecake. Master the art of New York Cheesecake. A hands-on creative session in Kathmandu.,Devanagari Calligraphy. Join our Devanagari Calligraphy workshop. All materials provided for a fun afternoon.,0.0
Newari Wood Carving. Immersive Newari Wood Carving experience. Learn traditional techniques and modern styles.,Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,0.0
Dhaka Weaving Workshop. Join our Dhaka Weaving Workshop workshop. All materials provided for a fun afternoon.,Traditional Mask Painting. Master the art of Traditional Mask Painting. A hands-on creative session in Kathmandu.,1.0
Sound Bath Experience. Immersive Sound Bath Experience experience. Learn traditional techniques and modern styles.,Artisan Donut Glazing. Join our Artisan Donut Glazing workshop. All materials provided for a fun afternoon.,0.0
Newari Wood Carving. Join our Newari Wood Carving workshop. All materials provided for a fun afternoon.,Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,0.0
Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,Metal Hammering (Copper). Discover Metal Hammering (Copper) with our expert instructors. Perfect for beginners.,0.0
Belgian Waffle Making. Master the art of Belgian Waffle Making. A hands-on creative session in Kathmandu.,Macaron Artistry. Master the art of Macaron Artistry. A hands-on creative session in Kathmandu.,1.0
Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,0.0
Strawberry Shortcake Basics. Master the art of Strawberry Shortcake Basics. A hands-on creative session in Kathmandu.,Chocolate Truffle Workshops. Immersive Chocolate Truffle Workshops experience. Learn traditional techniques and modern styles.,1.0
Belgian Waffle Making. Master the art of Belgian Waffle Making. A hands-on creative session in Kathmandu.,Charcoal Life Drawing. Master the art of Charcoal Life Drawing. A hands-on creative session in Kathmandu.,0.0
Vipassana Meditation. Join our Vipassana Meditation workshop. All materials provided for a fun afternoon.,Aromatherapy Blending. Join our Aromatherapy Blending workshop. All materials provided for a fun afternoon.,1.0
Handmade Lokta Paper. Immersive Handmade Lokta Paper experience. Learn traditional techniques and modern styles.,Newari Wood Carving. Master the art of Newari Wood Carving. A hands-on creative session in Kathmandu.,1.0
Acrylic Pour Art. Discover Acrylic Pour Art with our expert instructors. Perfect for beginners.,Sound Bath Experience. Immersive Sound Bath Experience experience. Learn traditional techniques and modern styles.,0.0
Mithila Painting Studio. Master the art of Mithila Painting Studio. A hands-on creative session in Kathmandu.,Metal Hammering (Copper). Join our Metal Hammering (Copper) workshop. All materials provided for a fun afternoon.,1.0
Oil Painting Portraits. Join our Oil Painting Portraits workshop. All materials provided for a fun afternoon.,Watercolor Landscapes. Discover Watercolor Landscapes with our expert instructors. Perfect for beginners.,1.0
Double Chocolate Brownies. Immersive Double Chocolate Brownies experience. Learn traditional techniques and modern styles.,Himalayan Yoga Flow. Master the art of Himalayan Yoga Flow. A hands-on creative session in Kathmandu.,0.0
Himalayan Yoga Flow. Join our Himalayan Yoga Flow workshop. All materials provided for a fun afternoon.,Himalayan Herbal Tea Science. Join our Himalayan Herbal Tea Science workshop. All materials provided for a fun afternoon.,1.0
Forest Bathing (Shivapuri). Join our Forest Bathing (Shivapuri) workshop. All materials provided for a fun afternoon.,Mithila Painting Studio. Join our Mithila Painting Studio workshop. All materials provided for a fun afternoon.,0.0
Oil Painting Portraits. Discover Oil Painting Portraits with our expert instructors. Perfect for beginners.,Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,1.0
Classic Croissant Masterclass. Discover Classic Croissant Masterclass with our expert instructors. Perfect for beginners.,New York Cheesecake. Immersive New York Cheesecake experience. Learn traditional techniques and modern styles.,1.0
Watercolor Landscapes. Join our Watercolor Landscapes workshop. All materials provided for a fun afternoon.,Charcoal Life Drawing. Join our Charcoal Life Drawing workshop. All materials provided for a fun afternoon.,1.0
Himalayan Herbal Tea Science. Immersive Himalayan Herbal Tea Science experience. Learn traditional techniques and modern styles.,Thimi Pottery Wheel. Immersive Thimi Pottery Wheel experience. Learn traditional techniques and modern styles.,0.0
Himalayan Herbal Tea Science. Master the art of Himalayan Herbal Tea Science. A hands-on creative session in Kathmandu.,Vipassana Meditation. Discover Vipassana Meditation with our expert instructors. Perfect for beginners.,1.0
Aromatherapy Blending. Immersive Aromatherapy Blending experience. Learn traditional techniques and modern styles.,Sound Bath Experience. Discover Sound Bath Experience with our expert instructors. Perfect for beginners.,1.0
Cinnamon Roll Sunday. Master the art of Cinnamon Roll Sunday. A hands-on creative session in Kathmandu.,Brass Carving Basics. Immersive Brass Carving Basics experience. Learn traditional techniques and modern styles.,0.0
Newari Wood Carving. Immersive Newari Wood Carving experience. Learn traditional techniques and modern styles.,Japanese Souffle Pancakes. Master the art of Japanese Souffle Pancakes. A hands-on creative session in Kathmandu.,0.0
Newari Wood Carving. Join our Newari Wood Carving workshop. All materials provided for a fun afternoon.,Mithila Painting Studio. Master the art of Mithila Painting Studio. A hands-on creative session in Kathmandu.,1.0
Chocolate Truffle Workshops. Discover Chocolate Truffle Workshops with our expert instructors. Perfect for beginners.,Belgian Waffle Making. Join our Belgian Waffle Making workshop. All materials provided for a fun afternoon.,1.0
Charcoal Life Drawing. Immersive Charcoal Life Drawing experience. Learn traditional techniques and modern styles.,Cupcake Decoration. Join our Cupcake Decoration workshop. All materials provided for a fun afternoon.,0.0
